gvkey	datadate	fyear	tic	at
008169	20121231	2012	ORBK	653.3180
008169	20131231	2013	ORBK	636.5820
008171	20081231	2008	ED2	2162.0000
008171	20091231	2009	ED2	2187.0000
008171	20101231	2010	ED2	2337.0000
008171	20111231	2011	ED2	2486.0000
008171	20121231	2012	ED2	2671.0000
008171	20131231	2013	ED2	2548.0000
008176	20081231	2008	ORBT	30.0000
008176	20091231	2009	ORBT	26.9210
008176	20101231	2010	ORBT	24.3790
008176	20111231	2011	ORBT	25.4110
008176	20121231	2012	ORBT	24.9760
008176	20131231	2013	ORBT	19.7310
008192	20111231	2011	REON	
008192	20121231	2012	REON	1.7170
008199	20081231	2008	OTTR	1692.5870
008199	20091231	2009	OTTR	1754.6780
008199	20101231	2010	OTTR	1770.5550
008199	20111231	2011	OTTR	1700.5220
008199	20121231	2012	OTTR	1602.3370
008199	20131231	2013	OTTR	1596.0190
008210	20081231	2008	OSG	3890.0610
008210	20091231	2009	OSG	4208.4410
008210	20101231	2010	OSG	4241.1030
008210	20111231	2011	OSG	4034.3490
008210	20121231	2012	OSG	4043.5350
008210	20131231	2013	OSG	3644.4940
008213	20081231	2008	OMI	1776.1900
008213	20091231	2009	OMI	1747.0880
008213	20101231	2010	OMI	1822.0390
008213	20111231	2011	OMI	1946.8150
008213	20121231	2012	OMI	2207.7010
008213	20131231	2013	OMI	2324.0420
008214	20081231	2008	OC	7217.0000
008214	20091231	2009	OC	7167.0000
008214	20101231	2010	OC	7158.0000
008214	20111231	2011	OC	7527.0000
008214	20121231	2012	OC	7568.0000
008214	20131231	2013	OC	7647.0000
008215	20081231	2008	OI	7976.5000
008215	20091231	2009	OI	8727.4000
008215	20101231	2010	OI	9754.0000
008215	20111231	2011	OI	8926.0000
008215	20121231	2012	OI	8598.0000
008215	20131231	2013	OI	8419.0000
008219	20090131	2008	OXM	473.4940
008219	20100131	2009	OXM	425.1740
008219	20110131	2010	OXM	558.4710
008219	20120131	2011	OXM	509.2070
008219	20130131	2012	OXM	556.0700
008219	20140131	2013	OXM	627.3050
008229	20081231	2008	PFIN	70.4720
008229	20091231	2009	PFIN	69.4180
008229	20101231	2010	PFIN	48.8950
008229	20111231	2011	PFIN	46.5860
008229	20121231	2012	PFIN	55.1570
008229	20131231	2013	PFIN	53.2410
008240	20081231	2008	PHH	8273.0000
008240	20081231	2008	PHH	8273.0000
008240	20091231	2009	PHH	8123.0000
008240	20091231	2009	PHH	8123.0000
008240	20101231	2010	PHH	11270.0000
008240	20101231	2010	PHH	11270.0000
008240	20111231	2011	PHH	9777.0000
008240	20111231	2011	PHH	9777.0000
008240	20121231	2012	PHH	9603.0000
008240	20121231	2012	PHH	9603.0000
008240	20131231	2013	PHH	8848.0000
008240	20131231	2013	PHH	8848.0000
008245	20081231	2008	PNC	291081.0000
008245	20081231	2008	PNC	291081.0000
008245	20091231	2009	PNC	269863.0000
008245	20091231	2009	PNC	269863.0000
008245	20101231	2010	PNC	264284.0000
008245	20101231	2010	PNC	264284.0000
008245	20111231	2011	PNC	271205.0000
008245	20111231	2011	PNC	271205.0000
008245	20121231	2012	PNC	305107.0000
008245	20121231	2012	PNC	305107.0000
008245	20131231	2013	PNC	320296.0000
008245	20131231	2013	PNC	320296.0000
008247	20081231	2008	PPG	14698.0000
008247	20091231	2009	PPG	14240.0000
008247	20101231	2010	PPG	14975.0000
008247	20111231	2011	PPG	14382.0000
008247	20121231	2012	PPG	15878.0000
008247	20131231	2013	PPG	15863.0000
008253	20081231	2008	PCAR	16249.8000
008253	20091231	2009	PCAR	14569.0000
008253	20101231	2010	PCAR	14234.1000
008253	20111231	2011	PCAR	17172.7000
008253	20121231	2012	PCAR	18627.8000
008253	20131231	2013	PCAR	20725.5000
008264	20081231	2008	PCG	40860.0000
008264	20091231	2009	PCG	42945.0000
008264	20101231	2010	PCG	46025.0000
008264	20111231	2011	PCG	49750.0000
008264	20121231	2012	PCG	52449.0000
008264	20131231	2013	PCG	55605.0000
008266	20090430	2008	UWN	42.0550
008266	20100430	2009	UWN	42.4710
008266	20110430	2010	UWN	49.0200
008266	20120430	2011	UWN	49.1730
008266	20130430	2012	UWN	46.5240
008266	20140430	2013	UWN	44.8070
008272	20081231	2008	SRE	26400.0000
008272	20091231	2009	SRE	28512.0000
008272	20101231	2010	SRE	30283.0000
008272	20111231	2011	SRE	33356.0000
008272	20121231	2012	SRE	36499.0000
008272	20131231	2013	SRE	37244.0000
008290	20081231	2008	MEC2	17167.0000
008290	20091231	2009	MEC2	18966.0000
008290	20101231	2010	MEC2	20146.0000
008290	20111231	2011	MEC2	21106.0000
008290	20121231	2012	MEC2	21728.0000
008290	20131231	2013	MEC2	21659.0000
008304	20080731	2008	PLL	2956.7460
008304	20090731	2009	PLL	2840.8120
008304	20100731	2010	PLL	2999.2120
008304	20110731	2011	PLL	3232.4160
008304	20120731	2012	PLL	3347.8920
008304	20130731	2013	PLL	3472.8390
008307	20121130	2012	SMM	
008307	20131130	2013	SMM	
008326	20081231	2008	PEL1	4253.9870
008326	20091231	2009	PEL1	4524.3970
008326	20101231	2010	PEL1	4538.9290
008326	20111231	2011	PEL1	4675.0370
008326	20121231	2012	PEL1	7050.0000
008326	20131231	2013	PEL1	6072.0000
008333	20081231	2008	7259B	752.7430
008333	20091231	2009	7259B	723.8270
008333	20101231	2010	7259B	783.2320
008333	20111231	2011	7259B	1231.4530
008333	20121231	2012	7259B	
008333	20131231	2013	7259B	2637.5690
008334	20081231	2008	PAR	153.9880
008334	20091231	2009	PAR	136.1030
008334	20101231	2010	PAR	144.2850
008334	20111231	2011	PAR	115.9430
008334	20121231	2012	PAR	123.7650
008334	20131231	2013	PAR	117.5080
008335	20130331	2012	PDI	
008335	20140331	2013	PDI	
008336	20081231	2008	PARF	20.5540
008336	20091231	2009	PARF	19.9460
008336	20101231	2010	PARF	20.6400
008336	20111231	2011	PARF	22.1610
008336	20121231	2012	PARF	22.8890
008336	20131231	2013	PARF	22.8660
008341	20081231	2008	PLLL	550.5760
008348	20090228	2008	PKE	327.5790
008348	20100228	2009	PKE	343.1040
008348	20110228	2010	PKE	353.8080
008348	20120229	2011	PKE	365.9880
008348	20130228	2012	PKE	369.6580
008348	20140228	2013	PKE	377.0930
008350	20081231	2008	PKOH	619.2200
008350	20091231	2009	PKOH	502.2680
008350	20101231	2010	PKOH	552.5320
008350	20111231	2011	PKOH	613.9400
008350	20121231	2012	PKOH	726.6200
008350	20131231	2013	PKOH	818.7000
008356	20120331	2011	ECORF	
008356	20130331	2012	ECORF	0.5940
008356	20140331	2013	ECORF	1.7020
008357	20081231	2008	PKD	1213.6310
008357	20091231	2009	PKD	1243.0860
008357	20101231	2010	PKD	1274.5550
008357	20111231	2011	PKD	1216.2460
008357	20121231	2012	PKD	1255.7330
008357	20131231	2013	PKD	1534.7560
008358	20080630	2008	PH	10386.8540
008358	20090630	2009	PH	9855.9020
008358	20100630	2010	PH	9910.3820
008358	20110630	2011	PH	10886.8050
008358	20120630	2012	PH	11170.2820
008358	20130630	2013	PH	12540.8980
008363	20081231	2008	PKY	1687.8550
008363	20081231	2008	PKY	1687.8550
008363	20091231	2009	PKY	1612.1460
008363	20091231	2009	PKY	1612.1460
008363	20101231	2010	PKY	1603.6820
008363	20101231	2010	PKY	1603.6820
008363	20111231	2011	PKY	1636.3110
008363	20111231	2011	PKY	1636.3110
008363	20121231	2012	PKY	1906.6110
008363	20121231	2012	PKY	1906.6110
008363	20131231	2013	PKY	2925.5010
008363	20131231	2013	PKY	2925.5010
008381	20080930	2008	RCVA.1	0.4730
008381	20090930	2009	RCVA.1	0.3390
008381	20100930	2010	RCVA.1	0.2440
008381	20110930	2011	RCVA.1	0.3450
008381	20120930	2012	RCVA.1	0.0610
008386	20081231	2008	PATK	100.4930
008386	20091231	2009	PATK	77.0370
008386	20101231	2010	PATK	74.8170
008386	20111231	2011	PATK	85.7700
008386	20121231	2012	PATK	143.4690
008386	20131231	2013	PATK	174.1870
008387	20081231	2008	GDPMQ	1038.9460
008387	20091231	2009	GDPMQ	860.2740
008387	20101231	2010	GDPMQ	664.5770
008387	20111231	2011	GDPMQ	862.1030
008387	20121231	2012	GDPMQ	768.3850
008387	20131231	2013	GDPMQ	974.2130
008402	20090531	2008	PAYX	5127.4150
008402	20100531	2009	PAYX	5226.2990
008402	20110531	2010	PAYX	5393.8000
008402	20120531	2011	PAYX	6479.6000
008402	20130531	2012	PAYX	6163.7000
008402	20140531	2013	PAYX	6370.1000
008423	20080630	2008	PMFG	166.7360
008423	20090630	2009	PMFG	153.1800
008423	20100630	2010	PMFG	143.0810
008423	20110630	2011	PMFG	140.7090
008423	20120630	2012	PMFG	183.2790
008423	20130630	2013	PMFG	180.1110
008431	20081231	2008	AFG	26427.5000
008431	20081231	2008	AFG	26427.5000
008431	20091231	2009	AFG	27683.3000
008431	20091231	2009	AFG	27683.3000
008431	20101231	2010	AFG	32454.0000
008431	20101231	2010	AFG	32454.0000
008431	20111231	2011	AFG	36042.0000
008431	20111231	2011	AFG	36042.0000
008431	20121231	2012	AFG	39171.0000
008431	20121231	2012	AFG	39171.0000
008431	20131231	2013	AFG	42087.0000
008431	20131231	2013	AFG	42087.0000
008439	20090131	2008	PTFCQ	193.7140
008440	20081231	2008	PVAHQ	2996.5520
008440	20091231	2009	PVAHQ	2888.5070
008440	20101231	2010	PVAHQ	1944.6000
008440	20111231	2011	PVAHQ	1943.0530
008440	20121231	2012	PVAHQ	1842.9890
008440	20131231	2013	PVAHQ	2507.0870
008446	20090131	2008	JCP	12011.0000
008446	20100131	2009	JCP	12581.0000
008446	20110131	2010	JCP	13042.0000
008446	20120131	2011	JCP	11424.0000
008446	20130131	2012	JCP	9781.0000
008446	20140131	2013	JCP	11801.0000
008450	20081231	2008	FE4	2892.5820
008450	20091231	2009	FE4	2899.0010
008450	20101231	2010	FE4	3062.6690
008450	20111231	2011	FE4	3321.6370
008450	20121231	2012	FE4	3469.3050
008450	20131231	2013	FE4	3482.3060
008455	20081231	2008	PPL	21405.0000
008455	20091231	2009	PPL	22165.0000
008455	20101231	2010	PPL	32837.0000
008455	20111231	2011	PPL	42648.0000
008455	20121231	2012	PPL	43634.0000
008455	20131231	2013	PPL	46259.0000
008457	20081231	2008	PEI	3444.2770
008457	20081231	2008	PEI	3444.2770
008457	20091231	2009	PEI	3346.5800
008457	20091231	2009	PEI	3346.5800
008457	20101231	2010	PEI	3080.1170
008457	20101231	2010	PEI	3080.1170
008457	20111231	2011	PEI	2910.2540
008457	20111231	2011	PEI	2910.2540
008457	20121231	2012	PEI	2877.6240
008457	20121231	2012	PEI	2877.6240
008457	20131231	2013	PEI	2718.5810
008457	20131231	2013	PEI	2718.5810
008463	20081231	2008	PNR	4053.2130
008463	20091231	2009	PNR	3911.3340
008463	20101231	2010	PNR	3973.5330
008463	20111231	2011	PNR	4586.3130
008463	20121231	2012	PNR	11795.3110
008463	20131231	2013	PNR	11743.3000
008471	20081231	2008	PGL3	3103.1000
008471	20091231	2009	PGL3	2881.5000
008471	20101231	2010	PGL3	2987.4000
008471	20111231	2011	PGL3	3199.4000
008471	20121231	2012	PGL3	3552.9000
008471	20131231	2013	PGL3	3770.5000
008475	20090131	2008	PBY	1552.3890
008475	20100131	2009	PBY	1499.0860
008475	20110131	2010	PBY	1556.6720
008475	20120131	2011	PBY	1633.7790
008475	20130131	2012	PBY	1603.9490
008475	20140131	2013	PBY	1605.4810
008479	20081231	2008	PEP	35994.0000
008479	20091231	2009	PEP	39848.0000
008479	20101231	2010	PEP	68153.0000
008479	20111231	2011	PEP	72882.0000
008479	20121231	2012	PEP	74638.0000
008479	20131231	2013	PEP	77478.0000
008486	20081231	2008	TPC	3073.0780
008486	20091231	2009	TPC	2820.6540
008486	20101231	2010	TPC	2779.2200
008486	20111231	2011	TPC	3613.1270
008486	20121231	2012	TPC	3296.4100
008486	20131231	2013	TPC	3397.4380
008488	20080630	2008	ABI.3	2398.5550
008493	20081231	2008	PBT	6.3180
008493	20091231	2009	PBT	6.5630
008493	20101231	2010	PBT	5.5520
008493	20111231	2011	PBT	5.6200
008493	20121231	2012	PBT	3.4000
008493	20131231	2013	PBT	3.9180
008497	20080630	2008	DFCO	
008497	20090630	2009	DFCO	0.4740
008512	20081231	2008	PDCE	1402.7040
008512	20091231	2009	PDCE	1250.3270
008512	20101231	2010	PDCE	1389.0350
008512	20111231	2011	PDCE	1698.0050
008512	20121231	2012	PDCE	1826.8480
008512	20131231	2013	PDCE	2025.2030
008515	20081231	2008	PHIIK	777.1820
008515	20091231	2009	PHIIK	805.5060
008515	20101231	2010	PHIIK	945.1390
008515	20111231	2011	PHIIK	964.1320
008515	20121231	2012	PHIIK	1147.8940
008515	20131231	2013	PHIIK	1173.3230
008530	20081231	2008	PFE	111148.0000
008530	20091231	2009	PFE	212949.0000
008530	20101231	2010	PFE	195014.0000
008530	20111231	2011	PFE	188002.0000
008530	20121231	2012	PFE	185798.0000
008530	20131231	2013	PFE	172101.0000
008539	20081231	2008	EXC	47817.0000
008539	20091231	2009	EXC	49180.0000
008539	20101231	2010	EXC	52240.0000
008539	20111231	2011	EXC	55092.0000
008539	20121231	2012	EXC	78554.0000
008539	20131231	2013	EXC	79924.0000
008542	20081231	2008	WTR	3485.0220
008542	20091231	2009	WTR	3762.5970
008542	20101231	2010	WTR	4072.4660
008542	20111231	2011	WTR	4348.4200
008542	20121231	2012	WTR	4858.5170
008542	20131231	2013	WTR	5051.8170
008543	20081231	2008	MO	27215.0000
008543	20091231	2009	MO	36677.0000
008543	20101231	2010	MO	37402.0000
008543	20111231	2011	MO	36962.0000
008543	20121231	2012	MO	35329.0000
008543	20131231	2013	MO	34859.0000
008544	20081231	2008	PHI	5344.1270
008544	20091231	2009	PHI	6070.8070
008544	20101231	2010	PHI	6359.1850
008544	20111231	2011	PHI	9036.5550
008544	20121231	2012	PHI	10003.1050
008544	20131231	2013	PHI	9027.8220
008546	20081231	2008	PHG	45989.7680
008546	20091231	2009	PHG	43751.2960
008546	20101231	2010	PHG	42817.7360
008546	20111231	2011	PHG	37577.5920
008546	20121231	2012	PHG	38343.5690
008546	20131231	2013	PHG	36595.6460
008549	20081231	2008	COP	142865.0000
008549	20091231	2009	COP	152588.0000
008549	20101231	2010	COP	156314.0000
008549	20111231	2011	COP	153230.0000
008549	20121231	2012	COP	117144.0000
008549	20131231	2013	COP	118057.0000
008551	20090131	2008	PVH	2200.1840
008551	20100131	2009	PVH	2339.6790
008551	20110131	2010	PVH	6735.3340
008551	20120131	2011	PVH	6752.3610
008551	20130131	2012	PVH	7781.5490
008551	20140131	2013	PVH	11575.5780
008577	20081031	2008	PNY	3093.5800
008577	20091031	2009	PNY	3118.8190
008577	20101031	2010	PNY	3053.2750
008577	20111031	2011	PNY	3242.5410
008577	20121031	2012	PNY	3769.9390
008577	20131031	2013	PNY	4368.6090
008579	20090228	2008	PIR	655.4620
008579	20100228	2009	PIR	642.9740
008579	20110228	2010	PIR	743.5770
008579	20120229	2011	PIR	823.3630
008579	20130228	2012	PIR	857.2150
008579	20140228	2013	PIR	803.6230
008582	20090331	2008	SENEA	675.6050
008582	20100331	2009	SENEA	719.3330
008582	20110331	2010	SENEA	744.7080
008582	20120331	2011	SENEA	738.0360
008582	20130331	2012	SENEA	803.1490
008582	20140331	2013	SENEA	768.8530
008599	20090331	2008	AGYS	374.4360
008599	20100331	2009	AGYS	330.3710
008599	20110331	2010	AGYS	312.3980
008599	20120331	2011	AGYS	204.1390
008599	20130331	2012	AGYS	196.9640
008599	20140331	2013	AGYS	190.8950
008605	20081231	2008	PJC	1320.1580
008605	20081231	2008	PJC	1320.1580
008605	20091231	2009	PJC	1703.3300
008605	20091231	2009	PJC	1703.3300
008605	20101231	2010	PJC	2033.7870
008605	20101231	2010	PJC	2033.7870
008605	20111231	2011	PJC	1655.7210
008605	20111231	2011	PJC	1655.7210
008605	20121231	2012	PJC	2087.7330
008605	20121231	2012	PJC	2087.7330
008605	20131231	2013	PJC	2318.1570
008605	20131231	2013	PJC	2318.1570
008606	20081231	2008	PBI	8736.4310
008606	20091231	2009	PBI	8533.9110
008606	20101231	2010	PBI	8444.0230
008606	20111231	2011	PBI	8147.1040
008606	20121231	2012	PBI	7859.8910
008606	20131231	2013	PBI	6772.7080
008611	20081231	2008	PW	9.1950
008611	20091231	2009	PW	9.1900
008611	20101231	2010	PW	9.1990
008611	20111231	2011	PW	10.1350
008611	20121231	2012	PW	10.6370
008611	20131231	2013	PW	12.0460
008613	20080930	2008	2638B	15.0480
008613	20090930	2009	2638B	15.8140
008613	20100930	2010	2638B	15.9850
008613	20110930	2011	2638B	16.2060
008613	20120930	2012	2638B	16.4790
008613	20130930	2013	2638B	16.8140
008633	20090331	2008	PLT	633.1200
008633	20100331	2009	PLT	655.3510
008633	20110331	2010	PLT	744.6470
008633	20120331	2011	PLT	672.4700
008633	20130331	2012	PLT	764.6050
008633	20140331	2013	PLT	811.8150
008638	20081231	2008	PLA.3	255.7850
008638	20091231	2009	PLA.3	196.8320
008644	20081231	2008	KGC	7387.5000
008644	20091231	2009	KGC	8013.2000
008644	20101231	2010	KGC	16397.1000
008644	20111231	2011	KGC	16508.8000
008644	20121231	2012	KGC	14882.4000
008644	20131231	2013	KGC	10286.7000
008661	20101231	2010	IPDN	3.7630
008661	20111231	2011	IPDN	5.1810
008661	20121231	2012	IPDN	5.1260
008661	20131231	2013	IPDN	22.0200
008666	20090131	2008	POLXF	6.3340
008666	20100131	2009	POLXF	5.7480
008666	20110131	2010	POLXF	5.6020
008666	20120131	2011	POLXF	5.5310
008666	20130131	2012	POLXF	5.5530
008666	20140131	2013	POLXF	5.7630
008681	20081231	2008	PORT	15.7610
008692	20081231	2008	PCH	938.3210
008692	20091231	2009	PCH	823.5650
008692	20101231	2010	PCH	781.7110
008692	20111231	2011	PCH	746.2200
008692	20121231	2012	PCH	718.8970
008692	20131231	2013	PCH	680.5300
008694	20081231	2008	POM	16475.0000
008694	20091231	2009	POM	15779.0000
008694	20101231	2010	POM	14480.0000
008694	20111231	2011	POM	14910.0000
008694	20121231	2012	POM	15776.0000
008694	20131231	2013	POM	14848.0000
008699	20080930	2008	POWL	397.6340
008699	20090930	2009	POWL	404.8400
008699	20100930	2010	POWL	400.7120
008699	20110930	2011	POWL	421.6760
008699	20120930	2012	POWL	448.3120
008699	20130930	2013	POWL	530.9030
008702	20081231	2008	PWCDF	143671.0000
008702	20081231	2008	PWCDF	143671.0000
008702	20091231	2009	PWCDF	143007.0000
008702	20091231	2009	PWCDF	143007.0000
008702	20101231	2010	PWCDF	146066.0000
008702	20101231	2010	PWCDF	146066.0000
008702	20111231	2011	PWCDF	255496.0000
008702	20111231	2011	PWCDF	255496.0000
008702	20121231	2012	PWCDF	271645.0000
008702	20121231	2012	PWCDF	271645.0000
008702	20131231	2013	PWCDF	345005.0000
008702	20131231	2013	PWCDF	345005.0000
008716	20081231	2008	PPD	162.8430
008716	20081231	2008	PPD	162.8430
008716	20091231	2009	PPD	157.9880
008716	20091231	2009	PPD	157.9880
008716	20101231	2010	PPD	165.3190
008716	20101231	2010	PPD	165.3190
008717	20090331	2008	PCP	6721.4000
008717	20100331	2009	PCP	7660.7000
008717	20110331	2010	PCP	8955.9000
008717	20120331	2011	PCP	10558.8000
008717	20130331	2012	PCP	16896.0000
008717	20140331	2013	PCP	18586.0000
008734	20081231	2008	PDNLB	27.8920
008734	20091231	2009	PDNLB	27.6420
008734	20101231	2010	PDNLB	23.9380
008734	20111231	2011	PDNLB	16.3740
008734	20121231	2012	PDNLB	16.0100
008734	20131231	2013	PDNLB	1.4240
008762	20080630	2008	PG	143992.0000
008762	20090630	2009	PG	134833.0000
008762	20100630	2010	PG	128172.0000
008762	20110630	2011	PG	138354.0000
008762	20120630	2012	PG	132244.0000
008762	20130630	2013	PG	139263.0000
008768	20080630	2008	1279B	52.3870
008768	20090630	2009	1279B	39.0750
008787	20081231	2008	ASN	
008787	20091231	2009	ASN	
008787	20101231	2010	ASN	
008787	20111231	2011	ASN	14375.5410
008789	20081231	2008	PL	39572.4490
008789	20081231	2008	PL	39572.4490
008789	20091231	2009	PL	42311.5870
008789	20091231	2009	PL	42311.5870
008789	20101231	2010	PL	47562.7860
008789	20101231	2010	PL	47562.7860
008789	20111231	2011	PL	52932.0850
008789	20111231	2011	PL	52932.0850
008789	20121231	2012	PL	57384.6720
008789	20121231	2012	PL	57384.6720
008789	20131231	2013	PL	68784.1070
008789	20131231	2013	PL	68784.1070
008806	20081231	2008	NU4	2628.8330
008806	20091231	2009	NU4	2697.1910
008806	20101231	2010	NU4	2889.8400
008806	20111231	2011	NU4	3116.5410
008806	20121231	2012	NU4	3114.5970
008806	20131231	2013	NU4	3086.7180
008807	20081231	2008	PNM	6147.9820
008807	20091231	2009	PNM	5359.9210
008807	20101231	2010	PNM	5225.0830
008807	20111231	2011	PNM	5204.6130
008807	20121231	2012	PNM	5372.5830
008807	20131231	2013	PNM	5500.2100
008808	20081231	2008	SCG2	1552.9740
008808	20091231	2009	SCG2	1475.5140
008808	20101231	2010	SCG2	1566.6340
008808	20111231	2011	SCG2	1552.0950
008808	20121231	2012	SCG2	1612.8090
008808	20131231	2013	SCG2	1632.3370
008809	20081231	2008	AEP12	3100.7980
008809	20091231	2009	AEP12	3169.2070
008809	20101231	2010	AEP12	3284.0710
008809	20111231	2011	AEP12	3280.1040
008809	20121231	2012	AEP12	3325.1730
008809	20131231	2013	AEP12	3526.6940
008810	20081231	2008	PEG	29049.0000
008810	20091231	2009	PEG	28730.0000
008810	20101231	2010	PEG	29909.0000
008810	20111231	2011	PEG	29821.0000
008810	20121231	2012	PEG	31725.0000
008810	20131231	2013	PEG	32522.0000
008815	20081231	2008	PUSH	8089.6720
008815	20091231	2009	PUSH	9004.2920
008815	20101231	2010	PUSH	10159.0870
008815	20111231	2011	PUSH	11268.2320
008815	20121231	2012	PUSH	12278.3200
008815	20131231	2013	PUSH	13546.6410
008818	20081231	2008	5495B	8368.4060
008818	20091231	2009	5495B	11900.1400
008818	20101231	2010	5495B	11929.3360
008818	20111231	2011	5495B	12384.7100
008818	20121231	2012	5495B	12801.5790
008818	20131231	2013	5495B	12906.5750
008823	20081231	2008	PHM	7708.4580
008823	20091231	2009	PHM	10051.2220
008823	20101231	2010	PHM	7699.3760
008823	20111231	2011	PHM	6885.6200
008823	20121231	2012	PHM	6734.4090
008823	20131231	2013	PHM	8734.1430
008824	20081231	2008	PGAI	1.6690
008824	20091231	2009	PGAI	1.6190
008824	20101231	2010	PGAI	1.5390
008824	20111231	2011	PGAI	1.4690
008824	20121231	2012	PGAI	1.3750
008824	20131231	2013	PGAI	1.2710
008826	20080831	2008	PCYO	109.8990
008826	20090831	2009	PCYO	108.0910
008826	20100831	2010	PCYO	106.3780
008826	20110831	2011	PCYO	116.1230
008826	20120831	2012	PCYO	111.5820
008826	20130831	2013	PCYO	108.6180
